user_id,name,review_count,average_stars
117109,AI,1,1.0
117110,Josh,1,4.0
117111,Andres,1,5.0
117112,Jose,1,4.0
117113,Paul,1,5.0
117114,Consumer,1,2.0
117115,Billy,3,4.33
117116,Hassen,1,5.0
117117,Andrea,1,5.0
117118,Paul,2,3.5
117119,Nadia,1,2.0
117120,Chris,1,3.0
117121,Paul,1,2.0
117122,Jacintha,1,3.0
117123,Luigi,1,2.0
117124,Beth,1,5.0
117125,Maggie,1,4.0
117126,Jodi,1,3.0
117127,Eric,1,4.0
117128,Romeo,1,1.0
117129,Will,1,5.0
117130,Michael,1,2.0
117131,Lauren,2,4.5
117132,Jeff,1,1.0
117133,Michelle,1,1.0
117134,Diana,1,1.0
117135,Jimmy,1,5.0
117136,Yasmine,4,2.25
117137,Bridget,2,5.0
117138,Rob,1,5.0
117139,Diana,1,3.0
117140,John,4,4.0
117141,Mara,1,3.0
117142,Andre,2,3.0
117143,Keith,1,1.0
117144,Irma,1,4.0
117145,Vanessa,1,5.0
117146,jon,1,1.0
117147,Jessica,1,4.0
117148,Michelle,1,5.0
117149,Kat,1,3.0
117150,Gillian,1,3.0
117151,Natalee,2,5.0
117152,Danielle,2,4.0
117153,Ryan,1,4.0
117154,Bill,1,5.0
117155,Stephanie,2,4.5
117156,Ashley,1,5.0
117157,Mary,1,4.0
117158,Heather,1,5.0
117159,Gill,1,1.0
117160,Kaylee,1,4.0
117161,Lynn,2,3.5
117162,Sabrina,1,5.0
117163,Brian,1,5.0
117164,Johnny,1,4.0
117165,Karen,1,5.0
117166,G,1,1.0
117167,Emily,1,5.0
117168,Miguel,1,1.0
117169,kira,1,5.0
117170,Priyanka,1,5.0
117171,Jose,1,4.0
117172,Monica,1,5.0
117173,Gregg,1,4.0
117174,Ernest,1,5.0
117175,Chris,1,5.0
117176,Taylor,1,4.0
117177,Hilda,1,3.0
117178,Jessica,1,5.0
117179,Marily,2,4.0
117180,Sheri,2,3.0
117181,Tim,1,1.0
117182,Sandra,2,5.0
117183,Michelle,1,5.0
117184,B,2,5.0
117185,Michelle,1,5.0
117186,Courtney,1,4.0
117187,Ryan,1,4.0
117188,Lily,1,2.0
117189,Amanda,1,5.0
117190,Kim,1,3.0
117191,Donovan,1,5.0
117192,Nikhil,1,5.0
117193,Pastor Phil,3,5.0
117194,Amanda,1,5.0
117195,Kelly,1,5.0
117196,Aisha,2,3.0
117197,Johanna,1,5.0
117198,Tay,1,3.0
117199,Raju,1,4.0
117200,Edward,1,4.0
117201,Joey,1,5.0
117202,Drew,1,3.0
117203,Martha,1,2.0
117204,Andy,1,5.0
117205,Danielle,1,3.0
117206,Kimberly,1,1.0
117207,Barbara,1,5.0
117208,Pamela,1,5.0
117209,Christy,1,5.0
117210,Desiree,3,5.0
117211,Food Connoisseur,1,4.0
117212,kat,1,5.0
117213,Myboyzandme,1,2.0
117214,Kevin,1,5.0
117215,LA,2,2.0
117216,Shonnel,5,4.6
117217,Loletha,1,5.0
117218,Jackie,1,5.0
117219,Elizabeth,1,5.0
117220,Dana,1,5.0
117221,Lalena,1,4.0
117222,Alison,1,2.0
117223,Fred,2,2.0
117224,Cris,2,4.0
117225,Stuart,1,4.0
117226,Kim,2,4.5
117227,Bobbo,1,5.0
117228,April,2,3.5
117229,Clint,1,3.0
117230,Sarah,1,5.0
117231,ayanna,2,4.0
117232,Rebecca,1,1.0
117233,Alton,2,5.0
117234,Lauren Atarah,1,5.0
117235,David,1,5.0
117236,Glory,1,3.0
117237,Dan,1,5.0
117238,Jessica,1,5.0
117239,Patty,1,5.0
117240,Nathalie,1,5.0
117241,Rosana,1,5.0
117242,Brett,1,1.0
117243,Lil,1,5.0
117244,Joy,1,1.0
117245,Tina,1,4.0
117246,Robbie,1,3.0
117247,Sheila,1,5.0
117248,Stephanie,1,3.0
117249,Heather,1,5.0
117250,Lee,1,5.0
117251,Amber,1,4.0
117252,Julie,2,5.0
117253,Carlos,1,5.0
117254,Daniel,1,5.0
117255,Debbie,2,3.0
117256,Amy,1,5.0
117257,Joe,1,4.0
117258,Kristi,1,4.0
117259,Patrick,1,3.0
117260,Lawrence,1,5.0
117261,Isabel,1,4.0
117262,bita,1,3.0
117263,Kevin,1,5.0
117264,Richard,3,4.67
117265,Erick,1,1.0
117266,Josephine,1,5.0
117267,Leo,2,5.0
117268,Tim,1,1.0
117269,Ben,1,5.0
117270,Zack,1,5.0
117271,Lee-Ann,1,5.0
117272,Wei,2,3.5
117273,Jia,1,1.0
117274,Ashley,1,3.0
117275,Bianca,2,5.0
117276,S,1,5.0
117277,Lets Go Caps,1,3.0
117278,Alejandra,1,5.0
117279,Adam,1,5.0
117280,Catherine,1,5.0
117281,Kelly,1,5.0
117282,Juanita,1,1.0
117283,Rory,1,5.0
117284,Britnie,1,5.0
117285,Samantha,1,2.0
117286,Christopher,1,5.0
117287,Charlee,1,5.0
117288,Andy,1,5.0
117289,Rexann,1,1.0
117290,Lauren,1,1.0
117291,Daniel,1,5.0
117292,Lisset,1,5.0
117293,Katy,2,4.0
117294,Vanessa,1,5.0
117295,James,1,2.0
117296,Mary,1,5.0
117297,Rodney,1,5.0
117298,Elvia,1,3.0
117299,Desiree,2,4.0
117300,Salma,1,2.0
117301,Colleen,2,3.0
117302,Don,1,5.0
117303,RodneyandPatty,2,5.0
117304,Connie,1,5.0
117305,Ally,1,5.0
117306,K,1,1.0
117307,Rabia,1,5.0
117308,Rob,2,4.5
117309,KC,2,3.0
117310,Bill,1,4.0
117311,Elle,1,1.0
117312,Kathleen,1,4.0
117313,Marco,2,5.0
117314,Alexis,1,5.0
117315,Captain Adam,2,3.5
117316,Steve,1,1.0
117317,Mike,1,5.0
117318,Mark,1,5.0
117319,David,1,4.0
117320,Andi,1,1.0
117321,Oink,4,5.0
117322,jessica,1,5.0
117323,Eric,1,4.0
117324,Manny,1,1.0
117325,Katelyn,1,5.0
117326,Robin,1,5.0
117327,Erik,1,4.0
117328,Ciji,1,3.0
117329,Zakia,1,5.0
117330,Jennifer,1,5.0
117331,Elise,1,4.0
117332,Mike,1,3.0
117333,Joe,2,4.5
117334,David,1,4.0
117335,Glenda,1,4.0
117336,Waldemar,1,2.0
117337,Lorrie,1,5.0
117338,Stefanie,1,4.0
117339,Bradley,2,3.5
117340,Chris,1,4.0
117341,Carmen,2,5.0
117342,Samantha,1,5.0
117343,Kristin,2,5.0
117344,Opal,1,4.0
117345,Casey,1,2.0
117346,Libby,1,3.0
117347,David,2,4.5
117348,Sharon,2,5.0
117349,Celeste,2,5.0
117350,Kelli,1,5.0
117351,Duniel,1,5.0
117352,Amanda,4,3.75
117353,Doug,2,5.0
117354,Randall,3,5.0
117355,Paul,1,4.0
117356,Paul,1,5.0
117357,Sarah,3,3.67
117358,Eileen,1,3.0
117359,Katie,1,2.0
117360,Eddie,1,1.0
117361,Bruno,1,5.0
117362,Kevin,1,5.0
117363,Sara,1,5.0
117364,Ryan,1,5.0
117365,Eric,1,5.0
117366,Amanda,1,5.0
117367,Christine,1,5.0
117368,Mike,1,5.0
117369,Sylina,1,5.0
117370,Hamid,2,5.0
117371,Lily,1,1.0
117372,Jeff,1,4.0
117373,Diana,1,5.0
117374,KK,1,1.0
117375,Jackie,1,5.0
117376,Kayla,1,5.0
117377,Regina,1,2.0
117378,Steven,1,1.0
117379,Caroline,1,4.0
117380,Matt,1,5.0
117381,Luckiblu,1,2.0
117382,A.D.,1,4.0
117383,Samantha,1,4.0
117384,John,1,4.0
117385,Andrea,1,5.0
117386,Erin,1,2.0
117387,Dave,1,3.0
117388,Sophia,1,2.0
117389,Chelsey,1,5.0
117390,Chris,1,4.0
117391,Pinxs,1,2.0
117392,Erica,1,5.0
117393,Jane,1,5.0
117394,Kanzah,1,5.0
117395,Michael,2,1.5
117396,S,1,3.0
117397,Andre,1,4.0
117398,Liz,1,5.0
117399,Z,1,5.0
117400,Chris,1,5.0
117401,Bugsy,2,3.0
117402,Alex,1,5.0
117403,Cara,1,2.0
117404,Alexa,1,4.0
117405,Dr. Nate,2,3.0
117406,Dave,1,3.0
117407,Angela,1,4.0
117408,Cara,1,5.0
117409,Sally,1,5.0
117410,April,1,4.0
117411,Andrew,1,5.0
117412,Alejandra,1,3.0
117413,Wilson,2,2.5
117414,Jeric,1,1.0
117415,Chunky,1,4.0
117416,Mark,1,5.0
117417,Michael,1,5.0
117418,Katrina,1,4.0
117419,Lauren,1,5.0
117420,Paul,1,5.0
117421,Riley,1,3.0
117422,Stevielyn,1,1.0
117423,Yevgeniya-Jane,1,5.0
117424,Emily,2,5.0
117425,Linda,1,5.0
117426,Alicia,1,5.0
117427,Eileen,1,5.0
117428,Devin,2,5.0
117429,Henrique,1,1.0
117430,Tina,1,5.0
117431,Darren,1,2.0
117432,Amy,1,4.0
117433,Lily,1,5.0
117434,Christina,1,1.0
117435,Michael,2,3.0
117436,Fernando,4,3.75
117437,Trista,1,5.0
117438,Lele,1,1.0
117439,Ron,1,2.0
117440,Amanda,1,5.0
117441,Janet,1,5.0
117442,Ethel,1,4.0
117443,Jennifer,1,5.0
117444,Veronica,1,5.0
117445,Dan,1,1.0
117446,Raveena,1,3.0
117447,Daniel,2,5.0
117448,Mitchell,1,4.0
117449,Alejandra,1,4.0
117450,Jenilsa,2,4.5
117451,Roxanne,1,2.0
117452,Chowda,1,5.0
117453,Barbara,1,1.0
117454,Heather,1,5.0
117455,Marcel,1,4.0
117456,Mike,1,5.0
117457,kiran,1,1.0
117458,Nora,1,4.0
117459,Leslie,1,3.0
117460,Hannah,1,3.0
117461,Steve,1,4.0
117462,Valencia,2,1.0
117463,Bruce,1,5.0
117464,Jon,1,5.0
117465,Richard,1,5.0
117466,Steven,1,4.0
117467,Katherine,1,5.0
117468,Veronica,1,1.0
117469,Madye,1,5.0
117470,Wilberto,1,5.0
117471,Agatha,1,4.0
117472,Sandra,1,4.0
117473,Lisandra,1,4.0
117474,Cheryl,1,4.0
117475,Joe,1,5.0
117476,Jeffrey,1,4.0
117477,Anamaria,1,1.0
117478,Miguel,1,5.0
117479,Ciara,1,5.0
117480,Bryan,2,3.0
117481,Thomas,1,4.0
117482,Madeline,1,2.0
117483,Sheilane,1,3.0
117484,Caitlin,1,1.0
117485,Samantha,1,3.0
117486,Sharon,1,5.0
117487,Kesha,1,1.0
117488,Amy,1,3.0
117489,Randy,1,5.0
117490,Michiko,1,4.0
117491,A,1,4.0
117492,Audrey,1,5.0
117493,Elisha,1,1.0
117494,kaitlyn,1,5.0
117495,Ale,1,4.0
117496,Ricky,1,5.0
117497,Lindsey,1,2.0
117498,Mingi,1,5.0
117499,Charles,1,4.0
117500,Alexander,1,5.0
117501,Laura,1,5.0
117502,Kareem,3,3.0
117503,Anneliese,1,4.0
117504,Fluffy,2,5.0
117505,Graffi,1,1.0
117506,Shuang,1,2.0
117507,Jacqueline,1,5.0
117508,Ryan,1,3.0
117509,Amber,1,1.0
117510,Misha,1,4.0
117511,Alex,1,5.0
117512,Pip,1,4.0
117513,C,1,5.0
117514,D,4,3.5
117515,phu,1,1.0
117516,Brenda,1,5.0
117517,Britt,1,3.0
117518,William,1,5.0
117519,Aimee,1,3.0
117520,Shayla,1,3.0
117521,Timothy,1,2.0
117522,Amy,1,4.0
117523,Keith,1,1.0
117524,Aisha,1,3.0
117525,Amanda,1,3.0
117526,David,1,5.0
117527,Mel,1,3.0
117528,Chris,1,3.0
117529,Ashley,1,3.0
117530,Meganoosh,1,5.0
117531,Sheri,2,4.5
117532,Kim,2,4.5
117533,Liza,1,5.0
117534,Betty,1,5.0
117535,James,1,1.0
117536,Omar,1,5.0
117537,Brian,1,2.0
117538,Jim,1,5.0
117539,Robert,2,2.0
117540,Huyen,1,5.0
117541,Alana,1,5.0
117542,Bhaavna,1,5.0
117543,Pamela,1,1.0
117544,Preet,1,5.0
117545,Mr,2,4.5
117546,Luis,1,3.0
117547,Kristen,1,5.0
117548,Andy,1,5.0
117549,Gustavo,1,4.0
117550,Chandra,1,4.0
117551,Leo,1,1.0
117552,Amy,1,5.0
117553,Sasha,1,5.0
117554,Lou,1,2.0
117555,Deborah,1,5.0
117556,Amanda,1,5.0
117557,Jonathan,2,4.0
117558,Lorraine,1,4.0
117559,Nazreen,1,5.0
117560,Brian,1,4.0
117561,Jazmin,1,3.0
117562,Rosa,1,1.0
117563,J,1,5.0
117564,Ashley,1,5.0
117565,Amanda,1,1.0
117566,Monchou,2,5.0
117567,Bruce,1,5.0
117568,Kimberly,1,5.0
117569,Jarisa,1,5.0
117570,Maria,1,1.0
117571,Katie,1,5.0
117572,Liz,1,4.0
117573,Jeff,1,4.0
117574,Kristen,1,4.0
117575,Lovetoeat,1,4.0
117576,Jennifer,1,3.0
117577,Sushant,1,5.0
117578,Leonardo,1,5.0
117579,Jami,1,4.0
117580,Rimi,1,1.0
117581,Astrid,1,5.0
117582,Jean-Daniel,1,4.0
117583,Cla,1,4.0
117584,Michael,2,3.5
117585,Zeel,1,4.0
117586,Maria,1,3.0
117587,Stephanie,1,5.0
117588,James,1,5.0
117589,Joanne,1,5.0
117590,Rita,1,5.0
117591,Jesse,1,1.0
117592,Katie,1,2.0
117593,Soluna,1,5.0
117594,Annie,1,5.0
117595,Alyssa,1,5.0
117596,Carolina,2,4.5
117597,Abby,2,4.5
117598,Linsie,1,5.0
117599,Trina,1,5.0
117600,Alejandra,1,5.0
117601,Michael,1,5.0
117602,Matt,1,5.0
117603,Aaron,2,5.0
117604,Kara,1,4.0
117605,AC,2,5.0
117606,Dan,1,2.0
117607,Adam,1,5.0
117608,Kiran,4,3.75
117609,Julius,1,2.0
117610,ginelle,1,5.0
117611,Norey,1,5.0
117612,Pete,1,5.0
117613,Jeff,1,5.0
117614,Mary,1,5.0
117615,Vishal,1,5.0
117616,Vishnu,1,2.0
117617,Anees,1,5.0
117618,Carrie,1,1.0
117619,Laura,1,5.0
117620,Nancy,1,5.0
117621,Linda,2,3.0
117622,Shiva,1,1.0
117623,Alfonso,1,5.0
117624,Melissa,2,2.5
117625,Jeremy,1,3.0
117626,Amy,1,1.0
117627,Max,1,4.0
117628,Bri,1,3.0
117629,Marcelina,1,5.0
117630,Frank,1,5.0
117631,Nick,1,5.0
117632,Emily,2,4.0
117633,Mark,2,3.5
117634,Melissa,1,1.0
117635,Jenna,1,5.0
117636,Sarah,2,4.5
117637,April,1,4.0
117638,Nikki,1,2.0
117639,Alexandra,1,3.0
117640,Derrick,2,5.0
117641,Gabrielle,1,5.0
117642,Lyka,2,4.5
117643,Veronica,1,5.0
117644,Miyuki,3,3.67
117645,Megan,3,3.67
117646,Pratik,1,4.0
117647,Mary Ann,1,1.0
117648,Yen,1,3.0
117649,Neil,1,5.0
117650,Marwood,1,4.0
117651,Bill,1,5.0
117652,John,1,4.0
117653,Alli,1,3.0
117654,Justin,1,3.0
117655,Jazmin,1,5.0
117656,Cat,1,5.0
117657,Pow Pow,1,3.0
117658,Peter,1,4.0
117659,Michael,1,5.0
117660,Becca,1,5.0
117661,Nate,1,1.0
117662,Alyssa,1,5.0
117663,Cassidy,1,2.0
117664,Jhearl,2,4.0
117665,Omar,2,3.0
117666,Deb,1,2.0
117667,Emily,3,4.67
117668,Michael,1,4.0
117669,Davorin,1,1.0
117670,Cat-van,1,5.0
117671,Deeana,1,5.0
117672,Lex,1,4.0
117673,Anastacia,5,4.6
117674,Patrick,1,2.0
117675,Tiffany,1,2.0
117676,Nancy,3,4.0
117677,Zane,1,5.0
117678,Vonnetta,3,4.0
117679,Jai,1,3.0
117680,Rafael,1,5.0
117681,Al,3,2.67
117682,Valerie,2,5.0
117683,S,1,3.0
117684,Mario,1,5.0
117685,Martin,1,5.0
117686,Eric,2,1.0
117687,Nellie,2,5.0
117688,Jason,1,5.0
117689,Sam,2,5.0
117690,Courtney,1,5.0
117691,Paul,1,5.0
117692,Brandi,1,5.0
117693,Jose,1,5.0
117694,David,1,3.0
117695,Saori,2,4.5
117696,Cw,1,5.0
117697,Julia,1,5.0
117698,Wyllol,1,5.0
117699,Carina,2,3.5
117700,Christina,1,5.0
117701,Gabby,1,1.0
117702,Erika,1,5.0
117703,Dhyan,1,4.0
117704,Brandina,1,1.0
117705,Rhonda,1,5.0
117706,Rc,2,2.5
117707,Michelle,1,3.0
117708,Noelia,1,5.0
117709,Nat,1,4.0
117710,LC,1,5.0
117711,Lynn,1,5.0
117712,Maria,2,5.0
117713,Linda,1,3.0
117714,Leo,3,2.0
117715,Heidi,1,1.0
117716,Cristina,1,5.0
117717,Tolga,1,1.0
117718,John,1,5.0
117719,Alan,1,5.0
117720,S,1,5.0
117721,Hailey,2,3.0
117722,Colton,1,5.0
117723,Maureen,1,5.0
117724,Mayte,1,5.0
117725,Miriam,2,4.0
117726,Sarah,1,2.0
117727,Kelly,1,5.0
117728,Ed,2,2.0
117729,Manny,1,3.0
117730,Mary,1,3.0
117731,Joselene,3,2.33
117732,Steven,1,5.0
117733,Vilija,1,4.0
117734,Joe,1,5.0
117735,Stephanie Vincenza,1,5.0
117736,Kristee,1,5.0
117737,Debika,1,5.0
117738,Doreece,2,5.0
117739,Kat,1,2.0
117740,James,1,4.0
117741,Buddy,1,4.0
117742,Sharolyn,1,5.0
117743,Kristen,1,5.0
117744,Stannon,1,2.0
117745,Marci,3,4.33
117746,Kenny,1,1.0
117747,Clark,1,5.0
117748,Leigh,1,5.0
117749,marian,1,3.0
117750,Timothy,1,1.0
117751,Divina,1,1.0
117752,Andre,1,5.0
117753,Jennifer,2,3.0
117754,Angie,1,4.0
117755,J.,1,1.0
117756,Nancy,1,4.0
117757,Tanvir,2,4.0
117758,Anthony,1,1.0
117759,Jessica,4,3.75
117760,Philip,2,3.5
117761,Lexi,1,2.0
117762,Cyndra,1,4.0
117763,Jennifer,4,5.0
117764,Ghes,1,5.0
117765,Kelleny,1,1.0
117766,L,1,4.0
117767,Kara,1,5.0
117768,Brett,1,5.0
117769,Patrick,1,4.0
117770,Wilson,1,3.0
117771,Kyle,1,5.0
117772,Monica,1,3.0
117773,Yu,1,2.0
117774,Blair,1,5.0
117775,Ana,1,3.0
117776,Allan,1,4.0
117777,Tingxiao,2,3.0
117778,Emily,1,5.0
117779,Vanessa,1,5.0
117780,Ida,1,5.0
117781,Bryan,1,3.0
117782,Ken,1,2.0
117783,William,1,4.0
117784,Will,1,5.0
117785,Alex,1,1.0
117786,Joe,1,1.0
117787,Chris,1,4.0
117788,Kathleeen,1,5.0
117789,Pita,1,5.0
117790,Olga,1,5.0
117791,Marc,1,5.0
117792,Jastina,1,5.0
117793,Jennifer,1,1.0
117794,Mike,2,4.5
117795,Faith,1,5.0
117796,Ashley,1,5.0
117797,Edilen,1,5.0
117798,Brooks,1,4.0
117799,Martin,1,1.0
117800,Jonathan,1,5.0
117801,Laura,1,5.0
117802,Luis,1,1.0
117803,Dennis,1,4.0
117804,Kevin,1,5.0
117805,Ashanti,2,3.5
117806,Chriss,1,5.0
117807,Ymir,1,1.0
117808,Adriana,1,3.0
117809,Fernando,1,2.0
117810,Susan,4,4.25
117811,Jennifer,1,1.0
117812,Mike,1,5.0
117813,Shils,1,5.0
117814,Maura,1,5.0
117815,Jeff,1,5.0
117816,Jeff,1,4.0
117817,Jared,1,4.0
117818,Sharon,1,1.0
117819,Carrie,1,1.0
117820,Elliot,1,5.0
117821,Ravi,1,5.0
117822,Richard,1,1.0
117823,Kristian,1,5.0
117824,Lakiya,1,5.0
117825,Ellen,2,3.5
117826,Vanasha,1,4.0
117827,Alex,1,2.0
117828,Nataly,2,5.0
117829,Chelsea,1,5.0
117830,Blanca,1,5.0
117831,Betsy,1,5.0
117832,Shruti,1,5.0
117833,Bridget,1,4.0
117834,Chris,1,4.0
117835,Elaine,1,4.0
117836,Matt,1,5.0
117837,Max,1,4.0
117838,Dmi,1,1.0
117839,Ashley,1,4.0
117840,Jennifer,1,5.0
117841,Janne,2,4.5
117842,Justin,1,5.0
117843,Jared,2,4.0
117844,Mohammad,2,3.0
117845,Wendy,2,5.0
117846,BuddyDog,1,4.0
117847,Luke,1,1.0
117848,Joe,1,4.0
117849,Daisha,1,5.0
117850,Christine,1,5.0
117851,Leslie,1,4.0
117852,Aundrea,2,3.5
117853,Michael,1,4.0
117854,Glenn,1,5.0
117855,Gloria,1,5.0
117856,Christina,2,3.0
117857,Leslie,1,5.0
117858,Yamile,1,4.0
117859,Tina,1,5.0
117860,Suzan,2,5.0
117861,Holly,1,5.0
117862,Raquel,1,5.0
117863,Stephen,2,3.0
117864,Jensine,1,5.0
117865,Izzy,2,5.0
117866,Kristan,1,5.0
117867,Barbra,1,4.0
117868,Roxy,1,2.0
117869,Nina,1,5.0
117870,Alexis,1,5.0
117871,Jackie,1,5.0
117872,Dave,1,2.0
117873,Stephanie,1,5.0
117874,Alison,1,5.0
117875,Peggy,1,5.0
117876,Idalmis N Manny,1,4.0
117877,B,1,2.0
117878,Keith,1,1.0
117879,Lori,1,3.0
117880,Mike,1,2.0
117881,Glenn,1,5.0
117882,Evelio,1,5.0
117883,Kevin,1,5.0
117884,Casper,2,5.0
117885,Cat,1,1.0
117886,Lauren,1,3.0
117887,Enkrypt,1,5.0
117888,L,1,4.0
117889,Shirley,1,4.0
117890,Melissa,1,1.0
117891,Amado,1,3.0
117892,Maria,2,4.5
117893,Johann,1,1.0
117894,Madelline,1,1.0
117895,Gillian,1,5.0
117896,Miranda,1,4.0
117897,Laura,1,5.0
117898,Jasiel,1,1.0
117899,Kathy,1,5.0
117900,Sean,1,2.0
117901,Aaron,1,5.0
117902,David,1,5.0
117903,Valerie,2,5.0
117904,Millie,2,2.0
117905,Heather,1,5.0
117906,Lisa,1,5.0
117907,Baaye,1,1.0
117908,Sean,1,1.0
117909,Sara,1,1.0
117910,Aileen,1,5.0
117911,Ryan,1,5.0
117912,Matthew,1,5.0
117913,Kristy,2,1.0
117914,J.,1,1.0
117915,Tonyai,1,5.0
117916,Jillian,1,3.0
117917,Antonette,1,1.0
117918,Carlton,1,1.0
117919,Norman,1,3.0
117920,Greg,1,5.0
117921,James,1,3.0
117922,Nic,2,3.0
117923,Kat,1,1.0
117924,Gretchen,1,2.0
117925,Zachary,2,4.0
117926,Erin,1,4.0
117927,Jasmine,1,5.0
117928,Lisa,1,3.0
117929,Dina,3,4.33
117930,Samantha,1,5.0
117931,Danielle,1,4.0
117932,Yessenia,1,5.0
117933,Kat,1,4.0
117934,Eric,1,5.0
117935,Vanessa,1,4.0
117936,Nikki,1,5.0
117937,Roxy,1,5.0
117938,Ashley,1,4.0
117939,Todd,1,5.0
117940,Marc,1,3.0
117941,Eliza,1,1.0
117942,Frank,1,2.0
117943,Cat,1,3.0
117944,Sean,1,4.0
117945,Sally,1,5.0
117946,Drew,3,3.67
117947,Kesha,1,3.0
117948,Alicia Beth,1,3.0
117949,Ron,1,4.0
117950,Joanne,1,4.0
117951,Bryan,1,5.0
117952,Inge,1,5.0
117953,John,1,5.0
117954,Emily,1,5.0
117955,Bethany,1,2.0
117956,James,1,4.0
117957,Brian,1,5.0
117958,amy,1,1.0
117959,Lienka,1,3.0
117960,Charles,1,1.0
117961,Deb,1,5.0
117962,Rebecca,1,2.0
117963,Jennifer,2,1.5
117964,Barbara,1,4.0
117965,Darron,1,2.0
117966,Josh,1,5.0
117967,Oscar,1,3.0
117968,Linh,2,4.5
117969,Rocky,1,4.0
117970,Summer,1,5.0
117971,Carol,1,3.0
117972,Patty,2,3.5
117973,Cyndi,1,5.0
117974,NeNe,1,1.0
117975,Julio,1,4.0
117976,Didi,1,4.0
117977,Alex,1,1.0
117978,Leah,1,2.0
117979,Nicole,1,5.0
117980,Beth,1,1.0
117981,Raphael,1,5.0
117982,Heather,1,5.0
117983,Taylor,1,1.0
117984,JoJo,1,3.0
117985,Charise,1,5.0
117986,Amar,2,3.5
117987,Demi,1,2.0
117988,Todd,1,4.0
117989,Danielle,1,4.0
117990,Bob,1,5.0
117991,Emily,1,4.0
117992,Craig,2,3.0
117993,James,1,5.0
117994,Franco,1,4.0
117995,Cori,1,5.0
117996,Ah,1,5.0
117997,Ashley Nichole,1,5.0
117998,Andrea,1,3.0
117999,D,2,3.0
118000,maria,1,4.0
118001,Kevin,1,2.0
118002,Jeremy,1,5.0
118003,Joe,1,5.0
118004,La,1,5.0
118005,Da,2,3.0
118006,Veronica,1,4.0
118007,Nyles,1,4.0
118008,Daniel,1,4.0
118009,Don,1,2.0
118010,Amanda,1,5.0
118011,Larry,1,5.0
118012,Chelsea,1,4.0
118013,Steve,1,5.0
118014,Jennifer,1,5.0
118015,Michael,1,4.0
118016,DeQuila,2,4.0
118017,Aylia,1,5.0
118018,Rebecca,1,2.0
118019,Catie,1,5.0
118020,Kelly,1,5.0
118021,Anne,1,4.0
118022,Jana,1,5.0
118023,Mark,1,4.0
118024,Rachel,1,4.0
118025,Victor,1,5.0
118026,Michelle,1,3.0
118027,amy,1,1.0
118028,Simon,2,4.0
118029,Vicki,1,5.0
118030,Todd,1,5.0
118031,Grant,1,3.0
118032,Michelle,1,3.0
118033,Victoria,1,4.0
118034,Salvatore,1,5.0
118035,Aarti,1,5.0
118036,Philip,1,5.0
118037,Ana,1,5.0
118038,Richelle,1,4.0
118039,Robert,2,3.5
118040,Shannon,1,5.0
118041,Katharine,3,4.0
118042,Ashley,1,4.0
118043,Amy,1,2.0
118044,Mick,2,3.0
118045,Lana,1,5.0
118046,Ann,1,4.0
118047,Lindsey,1,5.0
118048,Janelle,1,5.0
118049,Happy,1,3.0
118050,FrnkNLiz,1,5.0
118051,Joey,1,2.0
118052,Janelly,1,5.0
118053,Traci,2,4.0
118054,Tim,1,5.0
118055,Danny,2,4.5
118056,Jenn,1,5.0
118057,Gabriela,1,5.0
118058,Cathy,1,5.0
118059,Vanessa,1,1.0
118060,Lara,1,5.0
118061,Ashley,1,4.0
118062,Christine,1,4.0
118063,Kungiizz,1,1.0
118064,Roark,1,1.0
118065,Alicia,1,1.0
118066,Luis B,2,4.5
118067,Lis,1,5.0
118068,Jodie,1,5.0
118069,Andrew,1,5.0
118070,Maria,1,1.0
118071,Andrew,1,5.0
118072,Food Blogger,1,5.0
118073,Daniel,1,1.0
118074,Bryan,2,3.0
118075,Chantae,2,4.5
118076,Paul,1,3.0
118077,Elaine,1,2.0
118078,Marty,1,3.0
118079,Jim,1,2.0
118080,Virginia,1,1.0
118081,Amy,1,5.0
118082,David,1,5.0
118083,Bernie,1,5.0
118084,Tatiana,1,5.0
118085,Ken,1,3.0
118086,John,1,5.0
118087,Kelly,1,5.0
118088,Bruna,1,1.0
118089,Raj,1,1.0
118090,Baillie,1,5.0
118091,Myrna,1,5.0
118092,Kerry,1,4.0
118093,Anna,1,4.0
118094,Mike,1,5.0
118095,W.,1,4.0
118096,David,1,4.0
118097,Tracie,1,5.0
118098,Kristen,2,5.0
118099,Grace,1,1.0
118100,Simon,1,1.0
118101,Danielle,1,5.0
118102,Brynn,1,5.0
118103,Tina,1,1.0
118104,S,1,5.0
118105,Trisha,2,3.5
118106,Dana,2,5.0
118107,Vanesa,1,2.0
118108,William,1,5.0
118109,Michael,6,5.0
118110,Britney,1,5.0
118111,Robert,1,4.0
118112,Sheryllyn,1,4.0
118113,Shayna,1,5.0
118114,Amanda,1,5.0
118115,Victor,1,5.0
118116,Ananda,1,5.0
118117,John,2,3.0
118118,Kristine,2,3.0
118119,Nick,1,5.0
118120,Minda,1,5.0
118121,Kristi,1,4.0
118122,Nora,2,5.0
118123,Maria,1,4.0
118124,Tara,1,5.0
118125,Christene,1,5.0
118126,Natalie,1,1.0
118127,Michele,1,4.0
118128,Kari,1,5.0
118129,Octavio,1,5.0
118130,Dee,1,2.0
118131,Susan,1,5.0
118132,Geri,1,5.0
118133,Francisco,1,5.0
118134,Lannie,1,4.0
118135,Mira,1,5.0
